YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
459457,12,9,20,49.2620217,-123.045951,7,0,1,0,5
14895,0,8,0,49.26223834,-123.0871256,4,3,-1,0,11
523327,14,1,17,49.28441486,-123.1123829,14,25,4,0,1
165461,3,0,12,49.26839869,-123.1729061,16,30,3,0,9
330586,8,7,11,49.26307446,-123.1059465,17,3,3,0,11
242835,5,5,14,49.21280869,-123.1377259,4,0,5,0,10
368421,9,2,18,49.26980201,-123.0837633,11,17,-1,0,19
243645,5,10,2,49.28372788,-123.1064138,4,15,-1,0,1
208500,4,0,16,49.28532034,-123.1302617,12,0,1,0,22
264400,6,7,2,49.25241325,-123.0505377,11,0,-1,0,14
161144,3,1,2,49.28400477,-123.109956,23,45,3,0,1
291684,7,7,5,49.25946103,-123.113758,18,0,3,0,11
468941,12,5,11,49.23089114,-123.1029567,20,0,3,0,20
243490,5,4,4,49.28795041,-123.1197336,7,0,-1,0,1
184199,3,2,29,49.27917084,-123.1230735,23,0,2,0,1
275,0,3,28,49.27532967,-123.1189112,19,15,0,0,1
134021,2,6,24,49.23922396,-123.0823375,1,0,-1,0,6
391781,10,0,28,49.26038719,-123.0653419,3,0,0,0,6
461472,12,5,27,49.28841238,-123.060113,12,16,5,0,4
364919,9,4,24,49.27676286,-123.0999297,20,0,3,0,1
238011,5,11,17,49.24141866,-123.1938356,22,0,2,0,2
30691,0,2,27,49.20657048,-123.117338,18,0,3,0,10
205640,4,7,29,49.27659603,-123.1291169,5,10,2,0,1
262811,6,9,13,49.2597725,-123.1030541,5,0,1,0,11
350585,9,11,26,49.28455999,-123.1099111,15,4,2,0,1
351692,9,8,6,49.24020708,-123.033464,22,0,3,0,14
72898,1,7,11,49.2109432,-123.093459,23,15,2,0,20
6910,0,2,22,49.20795801,-123.0933734,13,0,5,0,20
336454,8,1,9,49.2800523,-123.0564869,23,30,2,0,5
207631,4,0,16,49.28367759,-123.1049491,17,0,1,0,1
59557,1,1,22,49.27675588,-123.1288773,23,35,-1,0,1
113858,2,8,29,49.23221533,-123.0262106,17,0,3,0,14
400591,10,0,14,49.21149598,-123.140365,0,22,0,0,10
313915,7,7,1,49.27572372,-123.1169148,8,0,-1,0,1
367490,9,8,7,49.28390674,-123.1167172,15,31,4,0,1
33776,0,1,7,49.27578939,-123.1243196,15,16,4,0,1
231428,5,5,21,49.22544299,-123.0907113,20,30,5,0,20
352499,9,7,8,49.28375841,-123.056469,16,0,2,0,5
397109,10,10,16,49.27924169,-123.124947,17,23,5,0,1
509626,13,6,1,49.27802409,-123.124963,16,0,4,0,1
128161,2,3,17,49.25981446,-123.1355142,21,15,-1,0,3
213030,4,5,0,49.28127493,-123.1089896,12,0,3,0,1
240222,5,1,15,49.23727335,-123.1555443,23,43,4,0,0
283586,6,7,24,49.25641585,-123.0929785,10,0,0,0,15
102148,2,5,14,49.25699962,-123.1188143,22,30,1,0,3
7786,0,10,4,49.28038167,-123.097554,12,30,1,0,19
315001,7,3,21,49.28157404,-123.1233729,10,30,2,0,1
408047,11,8,12,49.28032672,-123.1076716,1,25,4,0,1
75281,1,7,19,49.22550654,-123.039604,22,45,3,0,8
388788,10,11,18,49.21381225,-123.0867696,16,0,2,0,20
25420,0,4,8,49.27665904,-123.0345712,15,0,3,0,5
25528,0,11,23,49.28088808,-123.1068297,18,30,1,0,1
308371,7,5,4,49.27943497,-123.1011653,14,38,4,0,1
435218,11,4,29,49.25952343,-123.1225812,23,0,3,0,3
501777,13,4,15,49.21080795,-123.1151333,15,30,-1,0,10
34134,0,9,27,49.25772896,-123.1122355,22,0,0,0,11
191954,4,0,5,49.21576672,-123.1484569,0,0,4,0,7
388291,10,5,25,49.24216525,-123.1181785,12,29,1,0,15
119792,2,1,21,49.26691701,-123.0700677,22,0,0,0,4
315747,7,0,2,49.23111487,-123.1004825,0,30,5,0,20
112484,2,1,22,49.22429769,-123.0745167,18,0,1,0,21
311177,7,1,1,49.25877732,-123.1278481,22,0,0,0,3
470745,12,10,4,49.26527436,-123.1146725,12,44,2,0,11
206562,4,9,15,49.21730855,-123.1393303,17,30,0,0,10
256593,5,0,20,49.27936984,-123.0914674,21,23,-1,0,19
118470,2,1,10,49.21203013,-123.0978822,7,30,3,0,20
346229,8,2,13,49.22335974,-123.1236174,18,52,-1,0,13
154290,3,1,11,49.28113057,-123.1260445,18,30,5,0,1
447059,12,7,23,49.26601843,-123.1288532,0,30,-1,0,3
82783,1,5,15,49.27257441,-123.1357534,14,0,1,0,3
235535,5,2,0,49.25571066,-123.1000494,16,0,4,0,15
349947,9,9,19,49.28384917,-123.1015777,5,59,4,0,1
456609,12,5,10,49.27862692,-123.0936045,20,0,2,0,19
334333,8,8,16,49.23312772,-123.1055492,23,45,4,0,20
232925,5,8,8,49.28303654,-123.055361,17,30,0,0,5
299203,7,10,4,49.24585015,-123.1013174,3,45,3,0,15
293708,7,11,24,49.26379714,-123.2092724,22,0,4,0,23
476070,13,11,20,49.26900621,-123.1486837,9,30,1,0,9
361779,9,7,26,49.21770973,-123.1040758,0,0,-1,0,20
294404,7,10,12,49.28308735,-123.1074722,8,51,4,0,1
25730,0,3,23,49.23365037,-123.121882,9,0,2,0,13
129788,2,11,8,49.27571491,-123.0916927,22,0,3,0,19
77314,1,0,9,49.28366737,-123.1233126,3,0,4,0,22
175569,3,2,10,49.21912658,-123.1060551,18,0,4,0,20
414784,11,3,10,49.28229119,-123.1183292,16,42,3,0,1
442725,12,8,14,49.24367772,-123.0902382,13,45,0,0,6
80222,1,7,30,49.2686324,-123.18419,21,40,0,0,9
212727,4,9,17,49.25921338,-123.0443816,12,0,2,0,14
149756,3,8,18,49.25398474,-123.1152108,12,7,0,0,15
393270,10,10,10,49.28045054,-123.1182977,12,16,-1,0,1
99300,2,0,22,49.29116155,-123.1416446,19,0,5,0,22
458536,12,1,12,49.26346798,-123.1279192,4,46,3,0,3
289309,6,9,26,49.23130529,-123.1077838,0,0,0,0,13
465510,12,2,4,49.28683235,-123.1410578,16,30,2,0,22
385441,10,10,26,49.27578939,-123.1243196,9,42,1,0,1
199357,4,9,11,49.23639855,-123.1825981,18,0,3,0,2
243302,5,7,27,49.27856914,-123.0997714,13,20,2,0,19
129870,2,8,19,49.24825938,-123.1562405,10,0,0,0,0
243410,5,3,27,49.24423896,-123.1757122,0,35,-1,0,2
207657,4,7,6,49.27226688,-123.0962268,15,0,0,0,19
513390,14,3,18,49.28398434,-123.1071883,17,0,1,0,1
14857,0,3,10,49.22790505,-123.0591369,21,0,3,0,21
184214,3,9,5,49.28120469,-123.0524402,14,22,3,0,5
4973,0,0,6,49.26235033,-123.077387,19,30,0,0,6
291356,6,7,15,49.27386636,-123.1274096,17,0,5,0,1
414884,11,1,16,49.28367377,-123.1198804,0,0,-1,0,1
38322,0,9,22,49.26669951,-123.0420564,10,0,2,0,5
159541,3,4,8,49.26734205,-123.1600254,21,0,0,0,9
197758,4,11,12,49.24039999,-123.0323449,21,30,2,0,14
62066,1,4,26,49.28113102,-123.0587839,1,0,2,0,4
498311,13,4,0,49.2810973,-123.0299418,1,36,5,0,5
168789,3,5,3,49.22643517,-123.0291608,15,0,5,0,8
391613,10,0,25,49.26527887,-123.1317059,16,0,4,0,3
348905,8,5,14,49.28176609,-123.1154478,20,0,1,0,1
238180,5,7,14,49.28488849,-123.1165264,22,0,3,0,1
182485,3,5,20,49.2589249,-123.1314859,14,11,1,0,3
95646,1,2,30,49.23698846,-123.1613286,19,0,1,0,0
270197,6,5,5,49.2558729,-123.0879245,19,0,4,0,6
431047,11,5,18,49.20612447,-123.0523468,17,30,2,0,8
480959,13,1,18,49.23451796,-123.1537735,15,10,3,0,7
314212,7,3,15,49.28566731,-123.0585684,17,0,3,0,4
165334,3,5,14,49.21191865,-123.0719846,16,30,2,0,21
297901,7,5,15,49.24892594,-123.174103,7,0,1,0,2
63617,1,10,27,49.26937117,-123.0545631,2,0,5,0,5
486106,13,7,24,49.23358562,-123.120149,16,50,2,0,13
300412,7,8,12,49.21251387,-123.1404547,23,42,-1,0,10
422043,11,4,20,49.26963542,-123.1408553,3,35,1,0,3
209718,4,0,29,49.24877418,-123.0553602,15,55,0,0,14
367158,9,1,20,49.26349458,-123.1346669,8,0,0,0,3
482947,13,8,18,49.27620795,-123.1297073,21,14,-1,0,1
472213,12,2,9,49.27460676,-123.1125931,18,0,0,0,1
334349,8,6,18,49.24405037,-123.107026,16,15,0,0,15
111151,2,1,4,49.28040152,-123.1115977,2,30,4,0,1
52284,1,8,16,49.30082343,-123.1302463,15,15,3,0,18
89621,1,3,17,49.2840276,-123.1390978,8,36,5,0,22
270654,6,11,5,49.27160996,-123.0933736,15,0,5,0,19
25735,0,8,11,49.26187152,-123.1511461,17,26,3,0,9
514248,14,3,24,49.28222533,-123.1244224,22,43,0,0,22
359638,9,1,7,49.28115668,-123.0879306,12,11,1,0,19
18587,0,7,3,49.287346,-123.1332287,5,0,-1,0,22
50415,1,10,5,49.28708743,-123.1253152,18,0,4,0,22
54086,1,8,18,49.2809027,-123.1224716,23,30,5,0,1
233457,5,6,7,49.28276102,-123.1176182,11,44,0,0,1
90723,1,5,4,49.22241214,-123.0733325,0,30,4,0,21
411862,11,2,12,49.27915927,-123.1130996,3,45,2,0,1
175228,3,6,23,49.27025192,-123.1408818,17,27,-1,0,3
42093,0,7,28,49.29110189,-123.1349709,8,0,3,0,22
292633,7,2,23,49.26871523,-123.1836947,20,0,1,0,9
443886,12,4,12,49.25474122,-123.1152323,20,23,1,0,17
225637,5,8,2,49.23903673,-123.0311614,23,0,1,0,14
109661,2,4,15,49.28441304,-123.1133248,5,58,-1,0,1
315784,7,8,8,49.28224604,-123.0995307,0,47,2,0,19
239959,5,6,1,49.28436434,-123.1104888,3,44,1,0,1
328408,8,8,27,49.28390674,-123.1167172,14,2,1,0,1
407067,10,11,25,49.26426005,-123.0762568,23,9,2,0,4
455570,12,5,12,49.28093736,-123.0805563,12,30,4,0,19
34923,0,7,23,49.28347674,-123.1091156,18,30,5,0,1
226981,5,11,12,49.25955097,-123.1240023,12,0,4,0,3
508618,13,2,1,49.27442257,-123.1176142,8,0,1,0,1
394993,10,9,29,49.28094151,-123.1071279,15,35,1,0,1
63120,1,9,16,49.26640478,-123.1553227,19,0,5,0,9
317382,7,0,18,49.28204947,-123.0894337,7,47,0,0,19
317234,7,6,0,49.23668902,-123.0341507,22,30,2,0,14
529156,14,5,23,49.28127525,-123.1195781,14,54,4,0,1
273747,6,0,28,49.27738944,-123.1257477,2,28,2,0,1
232589,5,11,7,49.2820777,-123.0933262,9,29,-1,0,19
330140,8,6,8,49.263179,-123.1156767,5,34,4,0,3
37471,0,8,4,49.24367921,-123.0941193,14,0,3,0,15
516572,14,0,17,49.27929066,-123.0895361,22,0,1,0,19
426574,11,9,4,49.26290914,-123.1023403,15,30,5,0,11
515414,14,3,8,49.28337357,-123.1109085,15,0,5,0,1
334811,8,10,10,49.27160996,-123.0933736,22,57,3,0,19
339200,8,8,11,49.28276102,-123.1176182,11,30,-1,0,1
270531,6,7,28,49.28388734,-123.0493235,19,30,4,0,5
203856,4,4,28,49.25984633,-123.143462,0,0,0,0,3
236346,5,10,27,49.26858541,-123.0607396,8,0,3,0,4
480453,13,6,26,49.27002536,-123.1580351,16,0,1,0,9
446458,12,10,5,49.27871024,-123.112348,23,0,3,0,1
402141,10,9,20,49.28198673,-123.1073359,16,10,-1,0,1
212575,4,9,29,49.28127493,-123.1089896,22,11,0,0,1
384429,10,6,1,49.29156669,-123.0522086,13,30,0,0,5
13347,0,7,2,49.27930721,-123.0681948,16,0,5,0,4
243006,5,3,10,49.27932119,-123.1132773,19,40,3,0,1
171543,3,0,9,49.28394467,-123.0931782,20,20,0,0,19
38930,0,8,29,49.28384731,-123.0497471,19,0,0,0,5
314325,7,11,17,49.26211046,-123.0567123,9,20,4,0,6
15263,0,5,20,49.25171625,-123.1249722,3,0,4,0,17
138716,2,6,10,49.28333512,-123.1128993,21,0,-1,0,1
101661,2,3,25,49.26021863,-123.2129832,23,30,0,0,23
132043,2,1,10,49.28333512,-123.1128993,12,56,3,0,1
400966,10,0,16,49.2696355,-123.1319481,11,0,2,0,3
340242,8,5,11,49.28210734,-123.0512551,15,32,5,0,5
446371,12,3,13,49.2775115,-123.0517321,20,0,0,0,5
429942,11,11,11,49.26226976,-123.0682098,16,51,3,0,6
111435,2,0,0,49.27526515,-123.0388319,14,48,4,0,5
372077,9,1,0,49.28077656,-123.1057306,12,0,1,0,1
395030,10,7,12,49.28094151,-123.1071279,17,30,0,0,1
149553,3,1,0,49.26236365,-123.0959611,17,0,1,0,11
100709,2,10,2,49.21671241,-123.1027825,23,45,2,0,20
163911,3,0,19,49.27866939,-123.125802,21,0,3,0,1
56139,1,1,4,49.27860141,-123.1220114,8,0,2,0,1
109827,2,8,10,49.28377458,-123.1020141,2,26,5,0,1
63621,1,8,11,49.25935115,-123.0319419,0,52,5,0,14
216945,4,9,8,49.2078532,-123.1262989,23,30,0,0,10
316455,7,0,29,49.23667254,-123.1772336,23,0,4,0,2
214450,4,1,7,49.27890179,-123.1161298,0,45,2,0,1
368919,9,11,3,49.2488094,-123.1075868,22,30,0,0,15
191428,4,6,4,49.22167285,-123.0787518,18,30,2,0,20
384225,10,5,15,49.27137954,-123.0703465,11,0,5,0,4
288906,6,10,27,49.23451845,-123.036563,9,30,4,0,14
243161,5,11,14,49.25816997,-123.0400786,4,0,-1,0,14
361921,9,6,29,49.2824676,-123.1070582,17,45,-1,0,1
126510,2,0,30,49.28339806,-123.1379445,21,30,-1,0,22
80962,1,5,8,49.21283164,-123.0811252,16,0,1,0,20
189097,4,1,0,49.21095414,-123.0981632,17,0,2,0,20
106411,2,1,12,49.24706915,-123.0495821,4,52,5,0,14
7118,0,1,17,49.23773518,-123.0455808,2,50,0,0,14
191399,4,8,8,49.25588054,-123.0881593,20,0,5,0,6
441482,12,3,4,49.28038295,-123.1022122,19,0,5,0,1
399066,10,2,29,49.2824676,-123.1070582,14,57,4,0,1
393262,10,7,28,49.27056086,-123.072424,21,10,2,0,4
448015,12,11,10,49.25797098,-123.1955399,15,30,3,0,2
335180,8,8,6,49.27661272,-123.0927065,8,55,1,0,19
28315,0,9,23,49.25461234,-123.0918183,2,40,3,0,15
47172,0,4,17,49.28238017,-123.1042075,14,0,5,0,1
213615,4,0,19,49.25071455,-123.0445219,4,36,4,0,14
107622,2,1,7,49.2835269,-123.1045763,7,20,0,0,1
224925,5,7,15,49.25782614,-123.1250831,12,0,4,0,3
423287,11,6,0,49.2364935,-123.089184,16,0,0,0,6
151517,3,0,17,49.26324614,-123.0734341,18,30,1,0,4
203947,4,9,9,49.26669837,-123.0417526,21,0,1,0,5
364834,9,9,7,49.28527777,-123.115845,12,30,-1,0,1
291633,7,1,20,49.2811535,-123.1202288,22,44,5,0,1
100046,2,3,5,49.28146761,-123.1285069,18,30,1,0,22
264716,6,6,14,49.27261297,-123.1596337,10,0,1,0,9
480443,13,4,13,49.27631175,-123.1204024,13,26,4,0,1
450551,12,6,27,49.28837942,-123.1166191,19,30,0,0,1
251729,5,10,26,49.26246378,-123.0928672,14,5,2,0,11
192801,4,8,1,49.20406236,-123.1427111,0,0,5,0,10
489502,13,7,18,49.26549128,-123.1505994,7,29,3,0,9
52952,1,8,14,49.21741214,-123.1060792,22,30,1,0,20
195509,4,6,20,49.22604647,-123.0851681,20,0,4,0,20
393028,10,5,5,49.28567737,-123.1392797,12,46,2,0,22
417206,11,9,17,49.28708743,-123.1253152,21,30,4,0,22
88756,1,2,5,49.28775617,-123.0480245,21,15,4,0,5
203712,4,0,2,49.27042132,-123.0648996,13,0,1,0,4
149921,3,11,24,49.25967972,-123.0336279,12,0,-1,0,14
529296,14,0,8,49.25743167,-123.1641952,0,5,-1,0,0
346369,8,6,13,49.2348713,-123.1163771,21,57,2,0,17
305300,7,8,15,49.28028173,-123.0739143,17,0,2,0,4
93053,1,7,5,49.28590462,-123.1128616,20,30,3,0,1
441578,12,11,29,49.23558046,-123.0261599,21,30,1,0,14
42222,0,0,14,49.2792724,-123.1020182,13,0,1,0,1
399333,10,9,6,49.2822716,-123.081087,17,0,-1,0,19
19860,0,10,28,49.28182573,-123.1171386,22,0,4,0,1
328111,8,10,7,49.28472338,-123.1272377,10,25,0,0,22
393897,10,8,1,49.25512033,-123.1182916,22,16,-1,0,17
463149,12,3,3,49.28360259,-123.1223954,19,55,4,0,22
382529,10,10,1,49.28747901,-123.0591283,21,38,4,0,4
26849,0,6,5,49.28436119,-123.1210797,23,0,5,0,1
88295,1,2,18,49.27181121,-123.1631294,8,0,3,0,9
461761,12,2,29,49.26273178,-123.1418902,22,52,-1,0,3
163855,3,7,10,49.27866939,-123.125802,7,50,3,0,1
65747,1,3,9,49.25229236,-123.0380947,16,0,4,0,14
28263,0,0,30,49.24286045,-123.0603813,23,0,3,0,6
411073,11,0,14,49.24502707,-123.0648088,18,55,1,0,6
6204,0,9,27,49.29075915,-123.0466168,20,0,0,0,5
229229,5,9,30,49.27278045,-123.141119,5,59,3,0,3
41751,0,1,0,49.29086035,-123.1429886,22,0,4,0,22
157398,3,0,27,49.26525852,-123.1127591,13,0,4,0,11
308905,7,11,30,49.2642428,-123.1806756,22,0,3,0,9
321731,8,7,26,49.28532935,-123.1323123,9,11,4,0,22
136111,2,4,21,49.28245274,-123.1113679,18,0,5,0,1
46393,0,5,1,49.27278045,-123.141119,14,0,-1,0,3
504044,13,11,3,49.28094562,-123.1071512,21,57,5,0,1
471899,12,5,26,49.26638193,-123.0876605,13,0,4,0,11
498916,13,2,7,49.28355397,-123.1129935,11,0,0,0,1
418894,11,3,22,49.2813516,-123.1018525,4,34,1,0,1
15795,0,10,6,49.25922853,-123.0697891,22,55,3,0,6
81404,1,11,2,49.25648534,-123.0732929,9,0,3,0,6
465867,12,8,15,49.28827866,-123.1207497,8,2,1,0,1
74841,1,8,12,49.28108082,-123.1192719,7,27,-1,0,1
50882,1,9,11,49.21508829,-123.1532837,4,0,0,0,7
21869,0,10,28,49.2814747,-123.104327,18,0,4,0,1
429195,11,7,12,49.28398765,-123.1072072,12,0,1,0,1
214297,4,10,10,49.20782462,-123.028605,18,30,5,0,8
286718,6,1,19,49.28245092,-123.1182643,13,25,3,0,1
429971,11,9,21,49.26226976,-123.0682098,11,57,1,0,6
227297,5,4,17,49.28038388,-123.1312142,12,0,5,0,22
47079,0,2,16,49.28028527,-123.1274579,7,0,-1,0,22
359609,9,2,24,49.25462882,-123.0878585,14,44,5,0,6
316226,7,1,20,49.25716663,-123.1180564,11,34,5,0,3
378857,9,4,21,49.27462965,-123.127858,0,7,0,0,1
220172,4,9,15,49.2834065,-123.1146694,3,27,0,0,1
424150,11,3,21,49.28027747,-123.0608714,23,30,0,0,4
42811,0,10,19,49.23732833,-123.0814122,17,0,2,0,6
216038,4,11,15,49.22391509,-123.0908916,20,30,5,0,20
194765,4,3,7,49.28113154,-123.0591728,4,0,5,0,4
379416,10,4,10,49.23816962,-123.0654823,18,32,4,0,6
356519,9,3,13,49.29151759,-123.1397093,13,0,4,0,22
514064,14,6,2,49.25475776,-123.1117581,4,45,-1,0,15
506966,13,11,16,49.28405669,-123.1100252,16,37,4,0,1
322722,8,7,22,49.28579588,-123.1332183,7,0,0,0,22
504607,13,2,5,49.21267143,-123.1064878,16,0,5,0,20
432060,11,3,28,49.26957823,-123.0359671,7,6,0,0,5
178216,3,5,7,49.26009751,-123.0658773,20,39,2,0,6
145484,3,5,13,49.25885269,-123.1324912,23,0,1,0,3
228605,5,2,5,49.2845351,-123.1248567,17,0,2,0,22
57799,1,11,19,49.21181803,-123.0284314,2,0,-1,0,8
304738,7,11,9,49.28628033,-123.1273407,7,45,3,0,22
14984,0,11,27,49.20311764,-123.135421,0,55,5,0,10
463648,12,5,7,49.27927749,-123.1208896,1,23,-1,0,1
21547,0,5,8,49.27169453,-123.2026848,18,0,-1,0,23
30380,0,5,3,49.29142133,-123.129206,8,45,1,0,1
274405,6,9,1,49.28197461,-123.1337047,20,0,3,0,22
101545,2,9,14,49.26443115,-123.1266455,19,53,4,0,3
392156,10,4,25,49.21830275,-123.1331117,23,0,5,0,10
463107,12,0,11,49.28699777,-123.1337253,19,0,-1,0,22
264284,6,8,27,49.2794733,-123.1168821,6,20,-1,0,1
130084,2,10,24,49.27400493,-123.1252278,19,0,3,0,1
99113,1,5,3,49.23352408,-123.1185036,13,0,3,0,13
367977,9,6,5,49.27439904,-123.1525921,16,8,3,0,9
196601,4,0,0,49.23218203,-123.0270494,5,55,-1,0,14
168639,3,5,23,49.26502876,-123.1204511,19,45,4,0,3
100541,2,2,5,49.23071167,-123.0403075,17,30,5,0,8
275710,6,5,17,49.26025024,-123.0992455,9,31,2,0,11
277861,6,9,18,49.22355195,-123.0924867,5,12,-1,0,20
486319,13,4,16,49.23462896,-123.1585014,21,9,0,0,0
458528,12,10,10,49.22289809,-123.040897,10,0,1,0,8
31623,0,0,13,49.28024229,-123.1214312,12,15,0,0,1
507893,13,6,21,49.26064131,-123.0336088,17,25,3,0,14
87831,1,11,4,49.2573314,-123.0948396,23,30,5,0,11
21387,0,3,11,49.28711409,-123.1169617,1,40,4,0,1
172373,3,8,1,49.26810933,-123.1797933,7,20,4,0,9
195115,4,7,4,49.28134737,-123.0996871,11,30,5,0,19
26595,0,3,21,49.21559817,-123.0908701,0,58,0,0,20
247827,5,9,15,49.263836,-123.2091206,19,5,2,0,23
296355,7,4,4,49.26135515,-123.0735991,16,18,1,0,6
62984,1,1,17,49.26226976,-123.0682098,21,6,1,0,6
126609,2,9,28,49.2661193,-123.0925857,14,58,4,0,11
3908,0,6,16,49.28230209,-123.1020973,10,0,2,0,1
447047,12,6,0,49.20896969,-123.0713181,22,22,1,0,21
292343,7,3,16,49.28298251,-123.1373933,19,0,4,0,22
480551,13,1,4,49.28827866,-123.1207497,17,50,3,0,1
60449,1,2,0,49.2070293,-123.1353725,18,0,-1,0,10
57813,1,2,28,49.26747158,-123.1008172,21,30,-1,0,11
391177,10,3,13,49.26181694,-123.1438744,9,0,5,0,3
308882,7,11,22,49.27380262,-123.1241541,13,30,2,0,1
483536,13,7,13,49.23792241,-123.0424111,16,0,5,0,14
352012,9,10,19,49.27745125,-123.1236485,0,28,0,0,1
98229,1,2,30,49.22365185,-123.0828138,18,0,1,0,20
359840,9,3,22,49.21079389,-123.0769925,9,11,-1,0,21
381296,10,3,29,49.28024295,-123.0655869,22,0,0,0,4
399380,10,7,24,49.2787288,-123.1111158,22,30,5,0,1
352558,9,3,25,49.27754478,-123.0714667,0,15,2,0,4
35351,0,11,17,49.2546249,-123.1728783,20,0,2,0,0
461547,12,1,15,49.26907287,-123.1532906,7,0,-1,0,9
44276,0,9,25,49.26622443,-123.1434283,18,30,5,0,3
167282,3,7,0,49.24480869,-123.0961496,21,0,0,0,15
52104,1,10,26,49.20429236,-123.1364701,9,0,4,0,10
105482,2,4,16,49.26409356,-123.1700731,0,0,0,0,9
160848,3,3,10,49.27306185,-123.1513338,18,36,0,0,9
139651,2,6,0,49.2070293,-123.1353725,10,0,3,0,10
262763,6,5,23,49.24560197,-123.1851857,16,27,1,0,2
502551,13,2,17,49.28100828,-123.1344646,0,0,3,0,22
27851,0,6,4,49.28176609,-123.1154478,12,0,4,0,1
135994,2,9,2,49.2796254,-123.0792723,7,10,-1,0,19
481887,13,2,11,49.26135091,-123.179998,8,30,4,0,9
73124,1,6,16,49.28013711,-123.0996469,0,0,4,0,19
194481,4,7,14,49.26375032,-123.1511048,21,34,1,0,9
307239,7,11,11,49.24209063,-123.0263767,3,0,5,0,14
513792,14,6,12,49.21420395,-123.0956055,20,52,2,0,20
515609,14,6,3,49.28579823,-123.1130225,8,0,0,0,1
426078,11,7,30,49.28381466,-123.1365576,20,0,5,0,22
175876,3,4,25,49.26046283,-123.1164596,10,0,3,0,3
409242,11,3,16,49.22583532,-123.0906529,11,40,2,0,20
14941,0,3,21,49.26664026,-123.1353902,17,55,0,0,3
443943,12,1,12,49.25474122,-123.1152323,11,45,3,0,17
366945,9,3,21,49.26481982,-123.1146821,21,0,5,0,11
114237,2,2,0,49.21915078,-123.0946564,19,30,0,0,20
357752,9,5,12,49.24629739,-123.0370314,20,0,1,0,14
223158,4,2,14,49.24815768,-123.1533301,15,26,2,0,0
150763,3,11,4,49.28217849,-123.1244061,2,32,0,0,1
36514,0,10,29,49.23860055,-123.0327653,19,0,5,0,14
127701,2,4,29,49.25667557,-123.1082393,23,0,-1,0,15
485961,13,0,25,49.21874365,-123.0456415,17,15,0,0,8
516931,14,4,19,49.28427712,-123.0977681,3,4,4,0,19
135165,2,4,13,49.22361679,-123.0881301,23,15,4,0,20
175856,3,0,14,49.23127329,-123.1895428,21,0,5,0,7
208563,4,11,8,49.21383725,-123.0808281,22,0,5,0,20
142470,2,1,12,49.24039167,-123.1703862,18,0,5,0,2
377407,9,6,25,49.26201044,-123.1009963,13,30,2,0,11
409552,11,2,25,49.24078713,-123.027936,17,32,1,0,14
195922,4,5,7,49.23168394,-123.1599785,17,0,3,0,7
52336,1,4,7,49.28261772,-123.1237322,18,50,4,0,1
48003,0,3,10,49.28266721,-123.1379415,19,0,3,0,22
82831,1,9,25,49.23713478,-123.0791766,20,0,0,0,6
290836,6,11,3,49.23174979,-123.1020861,23,0,3,0,20
358250,9,4,29,49.2818544,-123.061747,1,0,1,0,4
61782,1,1,11,49.26857406,-123.05991,23,0,2,0,4
266361,6,3,3,49.23471919,-123.1702534,4,39,4,0,0
481233,13,6,29,49.26684585,-123.0724195,15,30,4,0,4
135014,2,4,16,49.26243987,-123.1266503,0,18,0,0,3
27243,0,5,26,49.21779965,-123.0785067,23,59,3,0,20
151021,3,11,29,49.27283737,-123.128088,19,24,4,0,1
278163,6,7,16,49.208638,-123.1511274,14,30,-1,0,7
174677,3,4,20,49.28176609,-123.1154478,6,45,5,0,1
190844,4,4,19,49.289247,-123.1253062,12,0,5,0,1
294234,7,6,20,49.28253947,-123.1181426,16,43,1,0,1
452637,12,3,18,49.27999492,-123.0803177,1,6,5,0,19
234940,5,8,16,49.26340037,-123.1237533,11,50,1,0,3
333475,8,11,14,49.28552977,-123.1261882,21,5,2,0,22
68421,1,1,20,49.28228084,-123.1144971,1,0,4,0,1
415654,11,2,18,49.22484444,-123.0545136,21,30,1,0,21
398735,10,2,22,49.26592631,-123.1801204,6,45,4,0,9
437860,11,5,11,49.28139486,-123.1196866,16,5,2,0,1
118720,2,3,3,49.23590627,-123.1612392,9,25,-1,0,0
109286,2,2,8,49.28398616,-123.1119116,9,45,1,0,1
76199,1,6,7,49.24809748,-123.1151826,9,30,2,0,15
8249,0,3,24,49.24326958,-123.0353457,22,0,3,0,14
238652,5,5,20,49.28465709,-123.1427816,19,51,4,0,22
359499,9,7,17,49.285078,-123.1142897,23,20,4,0,1
258245,5,10,6,49.2716022,-123.1893476,23,0,3,0,23
353208,9,6,30,49.22476281,-123.0546106,12,30,0,0,21
504936,13,6,17,49.21682667,-123.1044694,1,40,-1,0,20
271522,6,2,6,49.27440459,-123.119193,14,54,4,0,1
526576,14,1,13,49.27823984,-123.0500775,22,0,0,0,5
92411,1,8,28,49.23173717,-123.1884503,22,0,1,0,7
505079,13,10,22,49.25967276,-123.0761215,18,0,1,0,6
315753,7,9,28,49.267254,-123.0993522,14,0,3,0,11
357467,9,3,9,49.27533146,-123.044058,22,0,0,0,5
16706,0,2,16,49.29215469,-123.0497809,23,0,-1,0,5
46957,0,9,4,49.21828128,-123.0937917,16,30,5,0,20
184341,3,0,7,49.28457333,-123.1291065,10,16,5,0,22
