YEAR,MONTH,DAY_OF_MONTH,NEIGHBOURHOOD,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION
1131,2003,4,15,Shaughnessy,49.24188595,-123.1393231,18,33,1,1
1132,2003,8,5,Shaughnessy,49.25705253,-123.1388023,10,5,1,1
1133,2003,5,18,Fairview,49.25891462,-123.1387388,20,10,6,1
1134,2003,4,9,Fairview,49.26079466,-123.1387028,4,0,2,1
1135,2003,6,17,Shaughnessy,49.2474092,-123.1391737,4,15,1,1
1138,2003,3,23,Shaughnessy,49.2474092,-123.1391737,3,15,6,1
1144,2003,2,9,Grandview-Woodland,49.27127565,-123.0657507,18,46,6,1
1149,2003,8,20,Renfrew-Collingwood,49.25813085,-123.0285444,7,42,2,1
1153,2003,6,20,Renfrew-Collingwood,49.25812042,-123.0338767,22,35,4,1
1157,2003,11,27,Renfrew-Collingwood,49.25818885,-123.0442941,0,21,3,1
1160,2003,10,25,Renfrew-Collingwood,49.25818885,-123.0442941,19,20,5,1
1161,2003,12,15,Strathcona,49.27670483,-123.096884,17,46,0,1
1163,2003,5,17,Strathcona,49.28130986,-123.0974705,12,10,5,1
1164,2003,4,22,Strathcona,49.28130986,-123.0974705,20,38,1,1
1165,2003,1,21,Strathcona,49.28130986,-123.0974705,21,54,1,1
1166,2003,4,7,Sunset,49.21826764,-123.0909473,13,30,0,1
1169,2003,3,14,Sunset,49.21826764,-123.0909473,18,38,4,1
1170,2003,4,24,Sunset,49.22543705,-123.0907133,10,30,3,1
1171,2003,3,18,Sunset,49.22543705,-123.0907133,12,45,1,1
1172,2003,8,19,Sunset,49.23098721,-123.0906135,16,6,1,1
1173,2003,5,23,Sunset,49.23098721,-123.0906135,8,15,4,1
1174,2003,6,24,Riley Park,49.24661227,-123.0902025,17,50,1,1
1175,2003,1,25,Riley Park,49.25008448,-123.0901263,20,37,5,1
1178,2003,2,24,Grandview-Woodland,49.28218408,-123.0703851,15,7,0,1
1179,2003,10,18,Fairview,49.2697914,-123.1374221,12,30,5,1
1180,2003,10,17,Central Business District,49.27577095,-123.1147545,9,45,4,1
1181,2003,4,30,Central Business District,49.27576488,-123.1020514,19,40,2,1
1186,2003,3,17,Central Business District,49.27804595,-123.1061669,17,0,0,1
1188,2003,11,21,Victoria-Fraserview,49.22592748,-123.0546894,9,35,4,1
1189,2003,1,11,Renfrew-Collingwood,49.23756097,-123.0488227,22,39,5,1
1190,2003,8,11,Grandview-Woodland,49.28027707,-123.0704374,13,23,0,1
1191,2003,9,28,Central Business District,49.28044217,-123.102281,8,55,6,1
1192,2003,11,28,Riley Park,49.24887555,-123.1050051,14,55,4,1
1193,2003,4,7,Riley Park,49.24877112,-123.1010751,21,15,0,1
1194,2003,10,8,Kensington-Cedar Cottage,49.24851136,-123.0761907,11,28,2,1
1195,2003,10,13,Hastings-Sunrise,49.28115154,-123.0493469,16,11,0,1
1198,2003,2,10,Grandview-Woodland,49.28118952,-123.0636465,16,20,0,1
1199,2003,10,17,Hastings-Sunrise,49.28115368,-123.0440396,15,50,4,1
1200,2003,10,17,Hastings-Sunrise,49.28115368,-123.0440396,5,58,4,1
1201,2003,4,25,Hastings-Sunrise,49.28115368,-123.0440396,21,33,4,1
1202,2003,3,2,Hastings-Sunrise,49.28115368,-123.0440396,20,44,6,1
1203,2003,12,12,Strathcona,49.28123225,-123.093428,18,30,4,1
1205,2003,10,29,Strathcona,49.28123225,-123.093428,23,3,2,1
1207,2003,1,1,Strathcona,49.28123225,-123.093428,6,15,2,1
1209,2003,11,5,Strathcona,49.28130986,-123.0974705,10,55,2,1
1210,2003,10,2,Strathcona,49.28134324,-123.0771075,13,30,3,1
1211,2003,6,22,Strathcona,49.28134324,-123.0771075,10,52,6,1
1254,2003,4,9,Central Business District,49.2822885,-123.0996311,16,16,2,1
1255,2003,3,21,Strathcona,49.28220214,-123.0953685,11,15,4,1
1256,2003,8,22,Renfrew-Collingwood,49.2618886,-123.0365319,12,42,4,1
1257,2003,12,31,Renfrew-Collingwood,49.26189847,-123.0336594,20,28,2,1
1258,2003,4,9,Renfrew-Collingwood,49.26189847,-123.0336594,11,57,2,1
1259,2003,10,7,Kensington-Cedar Cottage,49.26212338,-123.0565986,22,35,1,1
1261,2003,9,25,Kensington-Cedar Cottage,49.26212338,-123.0565986,7,35,3,1
1262,2003,7,25,Kensington-Cedar Cottage,49.26212338,-123.0565986,2,37,4,1
1269,2003,5,30,Kensington-Cedar Cottage,49.26212338,-123.0565986,7,55,4,1
1273,2003,4,28,Kensington-Cedar Cottage,49.26212338,-123.0565986,12,0,0,1
1274,2003,6,10,Kensington-Cedar Cottage,49.26225552,-123.0620415,13,43,1,1
1275,2003,3,6,Mount Pleasant,49.26286796,-123.099537,2,10,3,1
1276,2003,5,28,Mount Pleasant,49.262512,-123.0949595,18,0,2,1
1277,2003,8,28,Mount Pleasant,49.26338313,-123.08523,16,0,3,1
1278,2003,2,3,Mount Pleasant,49.26459377,-123.1009975,22,31,0,1
1280,2003,12,17,Grandview-Woodland,49.26416709,-123.0697685,7,25,2,1
1281,2003,7,11,Mount Pleasant,49.26423413,-123.0774931,10,37,4,1
1282,2003,10,15,Mount Pleasant,49.26552762,-123.1028687,22,17,2,1
1284,2003,8,20,Mount Pleasant,49.26519532,-123.0794052,17,0,2,1
1289,2003,7,30,Sunset,49.21218341,-123.1055453,15,47,2,1
1290,2003,4,27,Sunset,49.21320961,-123.0942883,14,56,6,1
1291,2003,8,6,Sunset,49.21462563,-123.0770998,8,0,2,1
1292,2003,7,3,Sunset,49.21819988,-123.0854407,18,0,3,1
1293,2003,3,11,Sunset,49.21819262,-123.083065,14,40,1,1
1294,2003,8,6,Sunset,49.21846539,-123.1018922,16,20,2,1
1295,2003,12,9,Sunset,49.21826764,-123.0909473,17,40,1,1
1296,2003,9,24,Sunset,49.21826764,-123.0909473,17,55,2,1
1297,2003,12,27,Victoria-Fraserview,49.22026362,-123.0658753,23,16,5,1
1298,2003,10,16,Killarney,49.22011594,-123.0323951,15,14,3,1
1299,2003,8,19,Sunset,49.2204183,-123.0775207,12,30,1,1
1301,2003,10,10,Killarney,49.22019262,-123.0451527,8,24,4,1
1302,2003,8,19,Victoria-Fraserview,49.22017941,-123.0548754,7,47,1,1
1306,2003,5,29,Sunset,49.22271138,-123.0908456,14,54,3,1
1308,2003,10,9,Sunset,49.22356593,-123.0908472,8,53,3,1
1309,2003,10,3,Sunset,49.2246309,-123.0975512,16,15,4,1
1310,2003,12,19,Sunset,49.22470833,-123.1016441,19,36,4,1
1311,2003,4,24,Killarney,49.2246316,-123.0322744,22,23,3,1
1315,2003,2,15,Killarney,49.2246316,-123.0322744,12,5,5,1
1316,2003,5,3,Sunset,49.22527587,-123.0773361,19,40,5,1
1318,2003,2,10,Sunset,49.22527587,-123.0773361,18,40,0,1
1319,2003,11,24,Killarney,49.22474401,-123.0457062,17,37,0,1
1322,2003,5,18,Sunset,49.22532799,-123.0800555,18,13,6,1
1323,2003,7,11,Sunset,49.22543705,-123.0907133,15,28,4,1
1324,2003,1,7,Sunset,49.22543705,-123.0907133,9,55,1,1
1327,2003,7,26,Killarney,49.22922866,-123.0305056,18,30,5,1
1330,2003,2,11,Victoria-Fraserview,49.22592748,-123.0546894,18,45,1,1
1335,2003,10,5,Sunset,49.22937698,-123.1015163,15,37,6,1
1336,2003,1,9,Sunset,49.22916115,-123.0906377,20,6,3,1
1337,2003,11,19,Killarney,49.22931232,-123.048842,7,23,2,1
1338,2003,10,28,Sunset,49.23273928,-123.0812075,9,0,1,1
1340,2003,2,2,Oakridge,49.23315131,-123.1056174,15,25,6,1
1342,2003,10,9,Victoria-Fraserview,49.23282478,-123.0588728,8,59,3,1
1343,2003,9,9,Victoria-Fraserview,49.23282478,-123.0588728,8,50,1,1
1347,2003,8,9,Victoria-Fraserview,49.23282478,-123.0588728,13,34,5,1
1348,2003,11,25,Sunset,49.23264317,-123.0770728,7,7,1,1
1349,2003,7,24,Victoria-Fraserview,49.23260348,-123.0686938,20,15,3,1
1350,2003,5,27,Victoria-Fraserview,49.23260348,-123.0686938,20,0,1,1
1351,2003,1,17,Riley Park,49.23814728,-123.1016029,9,10,4,1
1354,2003,10,3,Kensington-Cedar Cottage,49.23768063,-123.0768884,15,30,4,1
1356,2003,5,12,Kensington-Cedar Cottage,49.24005346,-123.0653795,21,27,0,1
1363,2003,9,2,Kensington-Cedar Cottage,49.23978719,-123.0587162,11,0,1,1
1364,2003,7,23,Kensington-Cedar Cottage,49.23978719,-123.0587162,8,40,2,1
1365,2003,1,4,Riley Park,49.24049515,-123.1014704,10,14,5,1
1367,2003,12,15,Kensington-Cedar Cottage,49.24020864,-123.0763702,10,29,0,1
1368,2003,12,11,Kensington-Cedar Cottage,49.24020864,-123.0763702,16,9,3,1
1370,2003,10,29,Kensington-Cedar Cottage,49.24020864,-123.0763702,11,30,2,1
1371,2003,12,20,Kensington-Cedar Cottage,49.23978499,-123.0628926,11,50,5,1
1372,2003,3,26,Riley Park,49.24029747,-123.0903833,23,20,2,1
1373,2003,11,22,Kensington-Cedar Cottage,49.24013094,-123.0712595,14,0,5,1
1378,2003,7,15,Mount Pleasant,49.26904658,-123.1007866,7,36,1,1
1379,2003,4,23,Mount Pleasant,49.26904658,-123.1007866,21,41,2,1
1384,2003,1,30,Mount Pleasant,49.26904658,-123.1007866,17,50,3,1
1386,2003,5,7,Hastings-Sunrise,49.26846329,-123.0389836,12,30,2,1
1388,2003,10,25,Kensington-Cedar Cottage,49.2446039,-123.0813644,18,45,5,1
1389,2003,12,24,Renfrew-Collingwood,49.2445439,-123.042166,20,5,2,1
1390,2003,4,29,Kensington-Cedar Cottage,49.24672164,-123.0604145,21,40,1,1
1392,2003,5,21,Renfrew-Collingwood,49.25067568,-123.0496189,15,36,2,1
1393,2003,11,7,Renfrew-Collingwood,49.25061489,-123.0442598,11,4,4,1
1395,2003,2,25,Hastings-Sunrise,49.26935465,-123.0364412,8,57,1,1
1396,2003,12,8,Grandview-Woodland,49.26955755,-123.0657759,14,53,0,1
1397,2003,11,7,Grandview-Woodland,49.26955755,-123.0657759,10,36,4,1
1398,2003,1,8,Grandview-Woodland,49.26955755,-123.0657759,14,32,2,1
1399,2003,6,5,Hastings-Sunrise,49.26939363,-123.0520845,14,27,3,1
1400,2003,11,1,Grandview-Woodland,49.26949045,-123.0566071,14,3,5,1
1401,2003,3,21,Grandview-Woodland,49.26963262,-123.0754259,9,35,4,1
1404,2003,12,19,Grandview-Woodland,49.26958225,-123.0696799,13,33,4,1
1406,2003,7,6,Hastings-Sunrise,49.26937486,-123.0285234,13,34,6,1
1407,2003,10,6,Hastings-Sunrise,49.27866614,-123.0314298,12,0,0,1
1410,2003,9,15,Riley Park,49.25552676,-123.0899164,16,5,0,1
1411,2003,3,19,Riley Park,49.25657882,-123.1012422,8,39,2,1
1412,2003,1,7,Kensington-Cedar Cottage,49.25775344,-123.0698694,16,49,1,1
1413,2003,9,18,Kensington-Cedar Cottage,49.25960407,-123.0737064,6,42,3,1
1415,2003,8,30,Mount Pleasant,49.25976102,-123.0930576,2,40,5,1
1417,2003,1,25,Mount Pleasant,49.25976102,-123.0930576,20,41,5,1
1418,2003,1,30,Mount Pleasant,49.25970401,-123.0853336,17,30,3,1
1419,2003,1,12,Mount Pleasant,49.25970401,-123.0853336,23,45,6,1
1420,2003,3,4,Kensington-Cedar Cottage,49.25951988,-123.0640446,9,0,1,1
1421,2003,1,12,Kensington-Cedar Cottage,49.25951988,-123.0640446,0,40,6,1
1422,2003,11,7,Mount Pleasant,49.25972808,-123.0891956,17,18,4,1
1423,2003,10,31,Mount Pleasant,49.25972808,-123.0891956,13,37,4,1
1425,2003,6,2,Kensington-Cedar Cottage,49.25957948,-123.0698582,1,30,0,1
1472,2003,1,6,Kensington-Cedar Cottage,49.25957948,-123.0698582,13,17,0,1
1474,2003,7,3,Central Business District,49.28171803,-123.1134759,10,0,3,1
1476,2003,8,2,Central Business District,49.2836311,-123.1163953,21,12,5,1
1477,2003,1,9,Central Business District,49.28048755,-123.1115619,2,24,3,1
1478,2003,7,31,Strathcona,49.28126661,-123.095408,11,0,3,1
1479,2003,11,19,Hastings-Sunrise,49.28476869,-123.0467104,9,0,2,1
1480,2003,10,3,Grandview-Woodland,49.28479768,-123.0616298,11,30,4,1
1481,2003,6,18,Dunbar-Southlands,49.24237014,-123.185253,9,15,2,1
1483,2003,1,18,Dunbar-Southlands,49.25783313,-123.1851322,22,48,5,1
1485,2003,9,14,Central Business District,49.27544355,-123.1267832,0,52,6,1
1486,2003,6,8,Central Business District,49.27544355,-123.1267832,19,33,6,1
1488,2003,9,11,Central Business District,49.27609011,-123.1277747,8,33,3,1
1493,2003,9,12,West End,49.2926165,-123.1337311,22,40,4,1
1495,2003,10,1,West End,49.29218395,-123.1344038,10,52,2,1
1496,2003,8,6,West End,49.28037695,-123.1312231,10,29,2,1
1498,2003,8,5,West End,49.28037695,-123.1312231,20,3,1,1
1499,2003,4,6,Central Business District,49.27588704,-123.1242685,20,10,6,1
1500,2003,9,29,West End,49.28281037,-123.1349283,11,31,0,1
1501,2003,9,20,Central Business District,49.27779983,-123.1272017,9,15,5,1
1503,2003,8,4,Central Business District,49.27779983,-123.1272017,8,18,0,1
1505,2003,4,29,Central Business District,49.27779983,-123.1272017,8,7,1,1
1506,2003,11,26,Kitsilano,49.26804227,-123.1479878,14,0,2,1
1507,2003,5,23,Kitsilano,49.27446365,-123.1489144,22,45,4,1
1508,2003,6,21,Kitsilano,49.27251,-123.1502282,19,45,5,1
1509,2003,8,7,Kitsilano,49.27265021,-123.1597004,16,35,3,1
1511,2003,6,5,West End,49.2858502,-123.1353904,16,6,3,1
1527,2003,9,1,Grandview-Woodland,49.27665259,-123.0694836,7,40,0,1
1528,2003,2,16,Kensington-Cedar Cottage,49.26232305,-123.0698071,10,17,6,1
1533,2003,9,9,Kensington-Cedar Cottage,49.26139653,-123.0698195,17,3,1,1
1535,2003,8,5,Mount Pleasant,49.26311982,-123.1094886,17,20,1,1
1536,2003,4,7,Mount Pleasant,49.26311982,-123.1094886,12,33,0,1
1539,2003,4,3,Mount Pleasant,49.2656385,-123.1094666,14,38,3,1
1540,2003,9,9,Central Business District,49.27928189,-123.1021686,18,1,1,1
1541,2003,3,22,Central Business District,49.28044217,-123.102281,4,35,5,1
1542,2003,9,20,Central Business District,49.2823402,-123.1022299,8,14,5,1
1546,2003,7,20,Kitsilano,49.2642969,-123.1818576,9,25,6,1
1547,2003,7,23,Strathcona,49.27403902,-123.0773023,7,30,2,1
1548,2003,1,16,Strathcona,49.27403902,-123.0773023,10,45,3,1
1549,2003,3,11,Strathcona,49.27675558,-123.077279,7,10,1,1
1555,2003,5,1,Strathcona,49.27584706,-123.0772914,13,0,3,1
1556,2003,7,22,Strathcona,49.27149336,-123.0773396,12,59,1,1
1557,2003,10,8,Mount Pleasant,49.26516966,-123.0774396,7,40,2,1
1558,2003,10,9,Strathcona,49.26964032,-123.0773779,23,40,3,1
1559,2003,3,22,Mount Pleasant,49.25872899,-123.0775945,23,13,5,1
1560,2003,7,25,Mount Pleasant,49.25962852,-123.0775821,14,34,4,1
1561,2003,3,1,Hastings-Sunrise,49.27323242,-123.0336396,19,33,5,1
1565,2003,5,2,Riley Park,49.2537441,-123.0919607,15,36,4,1
1585,2003,12,7,Grandview-Woodland,49.28659872,-123.0577405,16,25,6,1
1586,2003,9,20,Central Business District,49.27931651,-123.1132779,10,45,5,1
1587,2003,3,22,Mount Pleasant,49.26492276,-123.1147431,13,56,5,1
1588,2003,10,20,Oakridge,49.22607941,-123.1166584,17,31,0,1
1589,2003,10,12,Oakridge,49.22607941,-123.1166584,14,35,6,1
1590,2003,8,29,Oakridge,49.22607941,-123.1166584,9,52,4,1
1591,2003,11,17,Riley Park,49.23359109,-123.1160304,15,0,0,1
1593,2003,10,16,Riley Park,49.23359109,-123.1160304,2,0,3,1
1594,2003,5,22,Riley Park,49.23359109,-123.1160304,13,30,3,1
1595,2003,7,9,South Cambie,49.237261,-123.1161764,16,15,2,1
1596,2003,4,22,South Cambie,49.25490166,-123.1151734,14,15,1,1
1597,2003,4,7,Fairview,49.26038892,-123.1149938,20,35,0,1
1598,2003,11,24,Fairview,49.26223295,-123.1149843,13,25,0,1
1600,2003,9,22,Central Business District,49.28836429,-123.1233922,9,30,0,1
1602,2003,3,29,West End,49.28712986,-123.1253418,23,0,5,1
1610,2003,6,26,West End,49.28106584,-123.1344698,21,30,3,1
1611,2003,9,14,Shaughnessy,49.2571786,-123.1459901,8,30,6,1
1612,2003,5,24,West End,49.27671362,-123.1332207,2,45,5,1
1615,2003,2,25,West End,49.27671362,-123.1332207,23,15,1,1
1619,2003,1,4,Central Business District,49.28559798,-123.1193976,13,35,5,1
1620,2003,2,9,Central Business District,49.27802969,-123.1307907,22,0,6,1
1621,2003,10,15,Central Business District,49.28956524,-123.127452,22,15,2,1
1622,2003,2,1,Central Business District,49.28956524,-123.127452,19,25,5,1
1623,2003,2,16,West End,49.28791634,-123.1299505,22,0,6,1
1624,2003,12,28,Renfrew-Collingwood,49.24917658,-123.0417852,20,42,6,1
1626,2003,8,16,Killarney,49.20550075,-123.0235307,22,33,5,1
1627,2003,3,20,Renfrew-Collingwood,49.23228866,-123.0236121,5,25,3,1
1628,2003,5,14,Killarney,49.2280879,-123.0235139,18,42,2,1
1629,2003,9,29,Hastings-Sunrise,49.26951988,-123.0236848,6,45,0,1
1633,2003,9,19,Hastings-Sunrise,49.26951988,-123.0236848,21,55,4,1
1634,2003,8,14,Hastings-Sunrise,49.26951988,-123.0236848,14,50,3,1
1635,2003,10,16,Hastings-Sunrise,49.27742666,-123.0236473,19,57,3,1
1637,2003,6,3,Hastings-Sunrise,49.27742666,-123.0236473,15,38,1,1
1639,2003,7,12,Fairview,49.26161901,-123.1337985,16,31,5,1
1640,2003,7,12,Central Business District,49.27983188,-123.110543,18,45,5,1
1641,2003,9,5,West End,49.27759257,-123.1354365,17,51,4,1
1647,2003,3,24,Kitsilano,49.27107788,-123.1709952,2,52,0,1
1650,2003,11,27,Kitsilano,49.26824236,-123.1598512,8,15,3,1
1652,2003,4,7,Victoria-Fraserview,49.2252165,-123.0717737,16,23,0,1
1654,2003,12,19,Arbutus Ridge,49.25163737,-123.1530781,14,32,4,1
1655,2003,5,17,Kitsilano,49.26381706,-123.1529508,10,29,5,1
1656,2003,12,30,Arbutus Ridge,49.24211087,-123.1534882,10,7,1,1
1659,2003,3,13,Kerrisdale,49.23445449,-123.1476814,17,45,3,1
1660,2003,11,22,West End,49.28935547,-123.1300368,0,39,5,1
1665,2003,5,4,West End,49.28935547,-123.1300368,15,43,6,1
1667,2003,4,10,West End,49.28935547,-123.1300368,12,9,3,1
1668,2003,7,30,West End,49.29218395,-123.1344038,9,49,2,1
1669,2003,3,10,West End,49.29218395,-123.1344038,20,40,0,1
1671,2003,3,27,West End,49.28859219,-123.1288659,12,19,3,1
1677,2003,1,11,Strathcona,49.27766411,-123.077253,17,42,5,1
1678,2003,10,12,Central Business District,49.28388358,-123.106427,1,0,6,1
1680,2003,4,26,Central Business District,49.27896689,-123.1209765,12,32,5,1
1681,2003,7,20,Central Business District,49.28752802,-123.114383,17,35,6,1
1682,2003,2,13,South Cambie,49.25686953,-123.1258011,7,3,3,1
1684,2003,3,26,Central Business District,49.28752802,-123.114383,15,15,2,1
1685,2003,4,13,Central Business District,49.27647024,-123.1170796,15,48,6,1
1686,2003,11,4,Central Business District,49.28188662,-123.1244623,13,50,1,1
1687,2003,7,30,Central Business District,49.28188662,-123.1244623,16,0,2,1
1688,2003,5,18,Central Business District,49.28576324,-123.1161116,19,7,6,1
1690,2003,8,29,Mount Pleasant,49.26224,-123.0862314,15,45,4,1
1691,2003,6,8,Mount Pleasant,49.25948743,-123.0862678,11,25,6,1
1693,2003,12,31,Fairview,49.26311521,-123.1230131,21,52,2,1
1694,2003,12,7,Fairview,49.26311521,-123.1230131,2,0,6,1
1697,2003,4,10,Fairview,49.26311521,-123.1230131,19,15,3,1
1698,2003,12,12,Strathcona,49.27014675,-123.0862726,13,10,4,1
1699,2003,11,8,Strathcona,49.27014675,-123.0862726,22,10,5,1
1700,2003,1,21,Strathcona,49.27014675,-123.0862726,8,35,1,1
1701,2003,10,24,Central Business District,49.28195188,-123.1223175,14,50,4,1
1702,2003,9,3,Central Business District,49.27879965,-123.1174151,17,42,2,1
1703,2003,6,7,Strathcona,49.28084224,-123.0859888,19,29,5,1
1704,2003,2,2,Mount Pleasant,49.26224,-123.0862314,19,28,6,1
1705,2003,9,27,Kensington-Cedar Cottage,49.24146048,-123.0869645,10,50,5,1
1706,2003,8,25,Central Business District,49.28442994,-123.1181022,18,39,0,1
1707,2003,8,11,Central Business District,49.28442994,-123.1181022,19,15,0,1
1711,2003,12,11,Marpole,49.20506124,-123.1299529,0,50,3,1
1714,2003,5,16,Marpole,49.20642545,-123.1402668,6,15,4,1
1716,2003,5,15,Marpole,49.20951998,-123.140152,22,34,3,1
1719,2003,8,29,Stanley Park,49.29594335,-123.1495155,19,52,4,1
1721,2003,2,15,Marpole,49.20960394,-123.1298824,11,57,5,1
1722,2003,10,3,Marpole,49.20951998,-123.140152,14,18,4,1
1723,2003,8,11,Marpole,49.21189471,-123.1325521,5,5,0,1
1725,2003,11,30,Marpole,49.21185285,-123.1298059,15,0,6,1
1726,2003,8,8,Victoria-Fraserview,49.2101642,-123.0767496,10,53,4,1
1728,2003,3,14,Marpole,49.21189471,-123.1325521,17,20,4,1
1729,2003,11,25,Sunset,49.21014562,-123.0776282,6,34,1,1
1731,2003,11,9,Sunset,49.21014562,-123.0776282,12,47,6,1
1733,2003,10,15,Sunset,49.21014562,-123.0776282,15,50,2,1
1735,2003,9,27,Sunset,49.21014562,-123.0776282,8,47,5,1
1736,2003,5,24,Sunset,49.21014562,-123.0776282,18,19,5,1
1737,2003,4,23,Sunset,49.21014562,-123.0776282,16,46,2,1
1738,2003,8,26,Marpole,49.21180487,-123.140076,18,0,1,1
1740,2003,10,23,Sunset,49.21209679,-123.1018242,13,43,3,1
1741,2003,11,7,Marpole,49.21185285,-123.1298059,14,0,4,1
1742,2003,6,14,Central Business District,49.27571211,-123.11052,23,0,5,1
1743,2003,10,25,Central Business District,49.28049484,-123.1221489,1,10,5,1
1751,2003,6,29,Central Business District,49.28049484,-123.1221489,0,27,6,1
1752,2003,5,25,Central Business District,49.28049484,-123.1221489,11,32,6,1
1753,2003,3,21,Sunset,49.21075705,-123.0903432,19,18,4,1
1756,2003,5,2,Grandview-Woodland,49.27810511,-123.0768962,11,35,4,1
1757,2003,7,22,Central Business District,49.284058,-123.1211264,16,30,1,1
1759,2003,7,22,Central Business District,49.284058,-123.1211264,16,14,1,1
1760,2003,4,23,Central Business District,49.284058,-123.1211264,23,50,2,1
1762,2003,9,5,Sunset,49.21282564,-123.0907588,1,29,4,1
1763,2003,11,9,Sunset,49.2134913,-123.0907463,11,53,6,1
1764,2003,8,4,Sunset,49.21627078,-123.1016268,13,10,0,1
1765,2003,3,27,Marpole,49.21708534,-123.139885,1,29,3,1
1766,2003,9,24,Kerrisdale,49.21839561,-123.1494874,20,35,2,1
1767,2003,8,4,Victoria-Fraserview,49.21770227,-123.0767063,19,44,0,1
1769,2003,4,16,Victoria-Fraserview,49.21770227,-123.0767063,0,50,2,1
1770,2003,11,24,Oakridge,49.2203768,-123.1162742,3,55,0,1
1772,2003,2,19,Victoria-Fraserview,49.21887165,-123.0767219,22,35,2,1
1773,2003,2,20,Oakridge,49.23339799,-123.1201371,13,8,3,1
1775,2003,1,5,Oakridge,49.23339799,-123.1201371,17,40,6,1
1777,2003,1,18,Central Business District,49.28163548,-123.1150844,22,15,5,1
1779,2003,10,15,Grandview-Woodland,49.27892799,-123.0701193,16,0,2,1
1787,2003,4,21,Marpole,49.20521519,-123.1207141,18,0,0,1
1789,2003,4,7,Fairview,49.26304774,-123.1187109,2,53,0,1
1791,2003,5,29,Strathcona,49.28279078,-123.0904472,7,50,3,1
1795,2003,1,23,Central Business District,49.27876711,-123.1227633,22,34,3,1
1796,2003,8,27,Sunset,49.22115432,-123.0798565,10,28,2,1
1797,2003,12,17,Sunset,49.22303244,-123.0825512,17,21,2,1
1798,2003,6,14,Sunset,49.2239752,-123.0849562,11,38,5,1
1799,2003,4,7,Victoria-Fraserview,49.22430055,-123.0520645,22,45,0,1
1801,2003,9,6,Killarney,49.22428711,-123.0407342,21,36,5,1
1802,2003,10,28,Oakridge,49.22551434,-123.1395242,20,30,1,1
1803,2003,10,3,Sunset,49.22613891,-123.1012624,23,0,4,1
1804,2003,6,22,Sunset,49.22613891,-123.1012624,9,15,6,1
1805,2003,12,17,Victoria-Fraserview,49.2283166,-123.0768464,20,40,2,1
1806,2003,6,25,Sunset,49.2296202,-123.0902677,12,15,2,1
1807,2003,8,6,Central Business District,49.28355293,-123.1135901,12,15,2,1
1818,2003,7,7,Central Business District,49.28398293,-123.1153786,17,45,0,1
1819,2003,11,12,Strathcona,49.28099016,-123.0924513,7,36,2,1
1820,2003,2,20,Sunset,49.22154964,-123.0925464,15,25,3,1
1821,2003,12,27,Central Business District,49.28136379,-123.1169125,4,20,5,1
1823,2003,3,2,Fairview,49.26300528,-123.1162368,1,30,6,1
1824,2003,1,3,Central Business District,49.28718908,-123.1204053,17,10,4,1
1825,2003,5,16,Central Business District,49.28273455,-123.1134095,6,45,4,1
1826,2003,4,14,Strathcona,49.27642944,-123.0926627,17,40,0,1
1827,2003,11,30,Central Business District,49.28251692,-123.1151689,15,40,6,1
1829,2003,10,11,Central Business District,49.28251692,-123.1151689,17,30,5,1
1830,2003,11,11,Central Business District,49.2760392,-123.12497,2,41,1,1
