YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
2012,8,17,49.29575887,-123.149993,15,15,4,1,18
2006,1,18,49.2771671,-123.13264869999999,22,0,2,1,22
2014,6,24,49.24135748,-123.0571078,8,15,1,1,14
2011,3,7,49.24745125,-123.09719369999999,16,0,0,1,15
2012,8,4,49.21219106,-123.0960478,4,0,5,1,20
2010,10,9,49.26173641,-123.1379221,18,0,5,1,3
2016,4,16,49.28341647,-123.1128645,11,0,5,1,1
2004,9,22,49.29480481,-123.13660459999998,13,0,2,1,18
2006,2,26,49.30082343,-123.1302463,16,0,6,1,18
2005,8,9,49.28944012,-123.13240590000001,3,13,1,1,22
2003,5,12,49.27839575,-123.13043059999998,14,0,0,1,22
2012,4,26,49.24007787,-123.1442597,18,0,3,1,16
2014,10,12,49.282467600000004,-123.1070582,13,59,6,1,1
2005,9,7,49.26726955,-123.1028541,8,0,2,1,11
2011,8,2,49.23838055,-123.16268090000001,22,0,1,1,0
2015,9,16,49.26326046,-123.11562590000001,15,54,2,1,3
2015,7,5,49.28521655,-123.13410309999999,11,20,6,1,22
2005,10,5,49.23387935,-123.0653013,20,0,2,1,6
2005,10,17,49.26684752,-123.0727703,18,30,0,1,4
2007,4,7,49.26777107,-123.0720232,13,45,5,1,4
2015,12,4,49.29014163,-123.12648300000001,12,0,4,1,1
2006,5,28,49.26535882,-123.1421876,22,0,6,1,3
2003,4,14,49.27035423,-123.0388103,19,0,0,1,5
2003,7,10,49.26396307,-123.15893429999998,14,24,3,1,9
2009,1,29,49.26481928,-123.114682,17,20,3,1,11
2003,7,13,49.2601173,-123.2063634,0,0,6,1,23
2011,1,26,49.23351214,-123.0994058,23,30,2,1,15
2013,11,11,49.22345375,-123.08519509999999,19,0,0,1,20
2014,5,27,49.2348713,-123.1163771,12,43,1,1,17
2009,9,17,49.28574841,-123.0582798,21,0,3,1,4
2006,11,6,49.23597584,-123.07273700000002,9,47,0,1,6
2007,8,28,49.28846432,-123.12729409999999,16,11,1,1,1
2006,9,17,49.28245092,-123.11826429999999,15,48,6,1,1
2010,10,15,49.29842041,-123.11886480000001,15,30,4,1,18
2007,11,6,49.27905137,-123.1355513,16,0,1,1,22
2003,9,1,49.21283092,-123.0815112,12,0,0,1,20
2015,7,22,49.26174873,-123.1941338,3,18,2,1,23
2013,4,5,49.26921359,-123.105255,14,34,4,1,11
2008,7,25,49.28222533,-123.12442240000001,10,30,4,1,22
2016,2,21,49.28072518,-123.1188918,14,24,6,1,1
2006,6,24,49.2878949,-123.1321967,23,30,5,1,22
2012,5,17,49.23234363,-123.0324753,19,18,3,1,14
2007,10,3,49.27134157,-123.1845909,16,0,2,1,9
2003,7,22,49.26071403,-123.0951864,0,0,1,1,11
2016,9,15,49.26523446,-123.1341797,0,0,3,1,3
2004,2,6,49.22827329,-123.09067549999999,8,10,4,1,20
2013,7,10,49.27322705,-123.04871259999999,8,0,2,1,5
2017,4,22,49.23990986,-123.05395859999999,23,0,5,1,14
2008,3,22,49.28104406,-123.087102,16,0,5,1,19
2014,1,29,49.27626698,-123.1099044,23,45,2,1,1
2016,6,17,49.27879601,-123.10757659999999,0,30,4,1,1
2009,12,27,49.28139486,-123.1196866,14,20,6,1,1
2004,2,26,49.22722673,-123.08651909999999,18,0,3,1,20
2011,11,11,49.27160996,-123.0933736,7,55,4,1,19
2006,5,29,49.23784493,-123.0245028,3,0,0,1,14
2015,11,8,49.26646736,-123.15937199999999,20,0,6,1,9
2010,7,14,49.26519665,-123.13170900000001,7,0,2,1,3
2012,6,6,49.26363799,-123.0756316,20,0,2,1,4
2014,5,25,49.26238916,-123.0722973,20,10,6,1,4
2005,7,4,49.24311996,-123.0607303,23,0,0,1,6
2011,1,13,49.2871406,-123.1284196,22,0,3,1,22
2011,7,3,49.28245092,-123.11826429999999,14,53,6,1,1
2014,12,31,49.28441304,-123.11332479999999,5,55,2,1,1
2009,6,12,49.2809027,-123.1224716,21,15,4,1,1
2013,12,2,49.284063700000004,-123.10764540000001,21,58,0,1,1
2003,10,2,49.22418932,-123.0410136,20,0,3,1,8
2006,3,3,49.25835238,-123.16263090000001,14,0,4,1,9
2004,1,15,49.29223458,-123.13656359999999,20,0,3,1,22
2009,4,15,49.25816372,-123.03698590000002,18,25,2,1,14
2005,6,8,49.27380979,-123.124347,23,0,2,1,1
2015,12,20,49.27956553,-123.1204496,18,0,6,1,1
2005,10,31,49.26303092,-123.10769769999999,15,0,0,1,11
2014,6,19,49.28222533,-123.12442240000001,22,0,3,1,22
2012,10,8,49.25171975,-123.1274487,20,30,0,1,16
2015,10,31,49.26679021,-123.1352354,0,0,5,1,3
2017,7,4,49.27655356,-123.1343369,0,0,1,1,22
2012,9,13,49.28390385,-123.0577547,7,30,3,1,4
2004,7,30,49.26344481,-123.1314868,0,1,4,1,3
2007,4,25,49.27594956,-123.13376979999998,1,0,2,1,1
2004,10,18,49.21873969,-123.02507450000002,22,0,0,1,8
2006,5,4,49.30082343,-123.1302463,13,50,3,1,18
2006,4,29,49.28028527,-123.12745790000001,14,30,5,1,22
2015,10,17,49.24230563,-123.0326822,21,30,5,1,14
2007,10,13,49.2641929,-123.1777054,16,21,5,1,9
2011,10,1,49.26232692,-123.06979469999999,20,24,5,1,6
2012,4,12,49.27701564,-123.13033610000001,18,0,3,1,1
2014,12,5,49.21692698,-123.06200729999999,23,0,4,1,21
2005,12,31,49.25878811,-123.12850590000001,12,0,5,1,3
2003,7,16,49.24389026,-123.15345900000001,2,0,2,1,0
2013,8,25,49.25916405,-123.1110298,23,0,6,1,11
2010,6,5,49.28245092,-123.11826429999999,18,47,5,1,1
2011,9,17,49.27762545,-123.0770925,14,30,5,1,4
2007,7,6,49.20557965,-123.1361861,9,0,4,1,10
2006,11,26,49.27102921,-123.0980652,16,2,6,1,19
2017,3,8,49.287172999999996,-123.1149947,18,0,2,1,1
2007,8,3,49.23690101,-123.0555491,0,47,4,1,14
2015,12,6,49.28137999,-123.1022006,18,0,6,1,1
2003,5,28,49.28245092,-123.11826429999999,16,26,2,1,1
2005,1,2,49.27965734,-123.13224170000001,23,50,6,1,22
2016,1,17,49.236447999999996,-123.0336701,19,0,6,1,14
2015,3,28,49.28401453,-123.12166570000001,19,0,5,1,22
2006,3,14,49.28291304,-123.11537679999999,5,20,1,1,1
2007,2,8,49.27319864,-123.0334983,3,39,3,1,5
2015,1,6,49.27569541,-123.0593264,21,0,1,1,4
2009,7,20,49.27655044,-123.1155074,23,32,0,1,1
2005,4,28,49.27658625,-123.09161680000001,14,0,3,1,19
2004,12,2,49.2573314,-123.0948396,19,0,3,1,11
2007,6,18,49.26449147,-123.1197587,17,30,0,1,3
2015,8,24,49.27279139,-123.1199749,3,0,0,1,1
2008,7,12,49.28017311,-123.12745020000001,13,56,5,1,1
2012,10,23,49.27892702,-123.12261670000001,0,0,1,1,1
2003,12,10,49.21096536,-123.0952986,4,0,2,1,20
2004,3,30,49.26100339,-123.15306059999999,13,30,1,1,9
2010,5,27,49.23352408,-123.11850359999998,18,31,3,1,13
2005,6,9,49.26284733,-123.1049544,22,30,3,1,11
2014,6,4,49.27745346,-123.11984609999999,17,0,2,1,1
2016,10,30,49.25000687,-123.08573940000001,0,0,6,1,6
2004,2,20,49.2703725,-123.0598473,13,0,4,1,4
2016,10,2,49.26403414,-123.1145456,12,24,6,1,11
2003,1,30,49.23995039,-123.0314159,23,0,3,1,14
2011,1,16,49.28245092,-123.11826429999999,15,35,6,1,1
2015,9,19,49.25768788,-123.12179590000001,15,0,5,1,3
2015,8,4,49.28364882,-123.12214420000001,12,15,1,1,1
2010,6,30,49.28248082,-123.1182307,20,20,2,1,1
2006,2,24,49.21189022,-123.0894945,20,0,4,1,20
2011,5,23,49.2661992,-123.1367116,14,0,0,1,3
2010,7,19,49.28004525,-123.12173370000001,16,39,0,1,1
2014,12,29,49.26413741,-123.11758300000001,16,54,0,1,3
2011,11,14,49.28305679,-123.11030600000001,18,15,0,1,1
2007,3,8,49.28115557,-123.04403429999999,22,30,3,1,5
2012,12,28,49.28229119,-123.11832920000002,12,20,4,1,1
2003,9,14,49.27605957,-123.12773159999999,10,0,6,1,1
2016,11,10,49.2114071,-123.06624270000002,16,0,3,1,21
2005,4,30,49.28163892,-123.137529,19,45,5,1,22
2014,10,1,49.23158346,-123.1222038,12,0,2,1,13
2007,4,1,49.25748422,-123.1025396,12,0,6,1,11
2010,4,30,49.25807673,-123.1388034,16,24,4,1,3
2005,2,20,49.21676911,-123.062013,17,2,6,1,21
2012,4,6,49.26965833,-123.0565403,1,30,4,1,5
2005,8,11,49.2046221,-123.13942709999999,2,0,3,1,10
2015,6,19,49.28079732,-123.1317475,18,50,4,1,22
2012,10,24,49.28867298,-123.1396976,16,32,2,1,22
2004,6,18,49.25454660000001,-123.02749340000001,22,0,4,1,14
2007,2,14,49.25706967,-123.1243841,19,45,2,1,3
2015,7,20,49.28377797,-123.1096041,11,51,0,1,1
2010,8,2,49.28376741,-123.1160956,11,26,0,1,1
2005,11,24,49.28109504,-123.13458020000002,21,45,3,1,22
2014,11,28,49.2556186,-123.10132560000001,23,49,4,1,15
2007,5,1,49.28810969,-123.115333,16,0,1,1,1
2014,7,28,49.28306541,-123.1134853,10,30,0,1,1
2003,7,15,49.28180618,-123.13335259999998,14,50,1,1,22
2006,9,21,49.27620795,-123.12970729999999,19,30,3,1,1
2016,4,23,49.28139486,-123.1196866,21,7,5,1,1
2006,5,9,49.26840798,-123.1739126,22,30,1,1,9
2004,5,4,49.26731223,-123.15410690000002,6,0,1,1,9
2003,10,18,49.27400493,-123.12522779999999,4,27,5,1,1
2003,7,22,49.29341436,-123.13847720000001,12,0,1,1,22
2004,4,24,49.27861366,-123.11827109999999,23,0,5,1,1
2008,2,10,49.28457225,-123.1148787,18,0,6,1,1
2010,1,28,49.28376741,-123.1160956,16,21,3,1,1
2012,11,10,49.22572904,-123.0590811,15,0,5,1,21
2013,5,15,49.24216525,-123.11817849999998,12,0,2,1,15
2003,1,19,49.25579839,-123.11253359999999,11,0,6,1,15
2004,1,11,49.25055927,-123.03369359999999,20,40,6,1,14
2004,4,22,49.28310595,-123.1080732,11,40,3,1,1
2013,12,4,49.28472338,-123.12723770000001,21,30,2,1,22
2009,5,27,49.28013778,-123.08819820000001,17,0,2,1,19
2006,10,19,49.22076915,-123.1401243,0,0,3,1,7
2009,9,24,49.25748422,-123.1025396,23,0,3,1,11
2010,6,13,49.27053007,-123.13598449999999,17,30,6,1,3
2014,11,26,49.26226976,-123.0682098,14,33,2,1,6
2007,6,16,49.25985112,-123.1382844,1,30,5,1,3
2010,7,12,49.23319169,-123.0340703,18,30,0,1,14
2006,7,4,49.28221779,-123.1339037,11,50,1,1,22
2006,10,6,49.28095061,-123.13646969999999,18,30,4,1,22
2011,8,17,49.25261665,-123.12483290000002,22,30,2,1,17
2003,2,7,49.26106402,-123.15447720000002,18,0,4,1,9
2009,4,9,49.27481165,-123.067489,15,0,3,1,4
2005,3,10,49.27741902,-123.10959720000001,16,0,3,1,1
2004,2,27,49.27620795,-123.12970729999999,18,0,4,1,1
2003,10,15,49.28928029,-123.13216070000001,18,23,2,1,22
2005,1,17,49.26218331,-123.11397590000001,18,55,0,1,11
2007,10,2,49.23760625,-123.0727031,19,0,1,1,6
2014,10,3,49.27824921,-123.05574240000001,22,0,4,1,5
2004,10,12,49.23373475,-123.1897101,20,0,1,1,2
2009,8,20,49.29577524,-123.14985619999999,13,0,3,1,18
2014,10,20,49.26229449,-123.12000929999999,18,13,0,1,3
2008,9,23,49.21169857,-123.0882662,19,30,1,1,20
2013,11,22,49.25882502,-123.0319365,15,27,4,1,14
2015,6,16,49.27621739,-123.216044,15,30,1,1,23
2013,8,21,49.28119696,-123.0437749,17,9,2,1,5
2007,8,31,49.28978365,-123.1350504,16,51,4,1,22
2009,4,26,49.28683235,-123.1410578,22,0,6,1,22
2010,7,27,49.22363137,-123.09227309999999,10,13,1,1,20
2004,3,27,49.28119719,-123.0475305,20,31,5,1,5
2015,7,3,49.2348713,-123.1163771,16,4,4,1,17
2006,1,30,49.27860141,-123.1220114,21,52,0,1,1
2003,12,21,49.26178852,-123.14191059999999,16,0,6,1,3
2006,2,19,49.25552897,-123.18816499999998,17,0,6,1,2
2014,11,17,49.28030003,-123.1075467,22,2,0,1,1
2006,11,6,49.23558046,-123.02615990000001,20,0,0,1,14
2004,7,31,49.28846791,-123.14144920000001,23,0,5,1,22
2017,3,8,49.2921152,-123.13442739999999,14,55,2,1,22
2009,8,21,49.21306898,-123.092661,4,0,4,1,20
2007,12,16,49.26620208,-123.09187920000001,0,0,6,1,11
2003,2,10,49.28580837,-123.139481,18,45,0,1,22
2014,3,1,49.27799555,-123.1153862,0,0,5,1,1
2007,8,10,49.28717382,-123.11696,17,0,4,1,1
2009,2,23,49.28236741,-123.1144553,21,30,0,1,1
2005,8,23,49.28717282,-123.11499429999999,16,0,1,1,1
2008,4,17,49.27961556,-123.1282873,9,30,3,1,1
2007,9,28,49.28120469,-123.0524402,13,25,4,1,5
2014,3,18,49.28276102,-123.11761820000001,14,5,1,1,1
2015,5,13,49.26190867,-123.09852849999999,22,15,2,1,11
2015,12,3,49.26274759,-123.09711920000001,17,58,3,1,11
2008,6,8,49.28127249,-123.11805840000001,6,30,6,1,1
2005,1,2,49.26782239,-123.1174017,19,45,6,1,3
2015,5,19,49.28580837,-123.139481,20,20,1,1,22
2015,3,10,49.21069203,-123.09920890000002,18,7,1,1,20
2009,9,4,49.28077656,-123.10573059999999,23,0,4,1,1
2007,7,11,49.2866403,-123.1300213,21,0,2,1,22
2010,5,18,49.23193242,-123.0306412,5,35,1,1,8
2010,12,20,49.23727249,-123.1044295,21,30,0,1,15
2017,5,30,49.21517932,-123.1062979,17,30,1,1,20
2016,8,1,49.26944731,-123.1780844,23,30,0,1,9
2013,8,17,49.27487097,-123.075833,19,45,5,1,4
2015,5,26,49.26291612,-123.10104550000001,12,30,1,1,11
2003,11,16,49.21722209,-123.09422839999999,1,0,6,1,20
2003,12,31,49.25632974,-123.08913390000002,14,15,2,1,6
2015,8,30,49.26294256,-123.0470124,19,0,6,1,5
2008,5,2,49.2605901,-123.12323570000001,7,0,4,1,3
2017,2,16,49.26980971,-123.08381270000001,19,54,3,1,19
2003,2,21,49.20797201,-123.1346831,0,1,4,1,10
2012,8,2,49.26211616,-123.15763559999999,15,0,3,1,9
2005,7,8,49.25927206,-123.2056369,0,30,4,1,23
2017,4,8,49.26620883,-123.1425106,3,21,5,1,3
2017,6,20,49.28541072,-123.1225584,21,57,1,1,1
2005,1,26,49.25875761,-123.1291531,21,0,2,1,3
2014,8,25,49.26930242,-123.14564250000001,13,9,0,1,9
2017,4,21,49.28389232,-123.1064136,23,0,4,1,1
2014,12,21,49.282467600000004,-123.1070582,17,50,6,1,1
2017,1,13,49.27346982,-123.12379609999999,2,0,4,1,1
2008,10,29,49.28588305,-123.12673079999999,18,48,2,1,22
2005,7,11,49.28333512,-123.1128993,21,0,0,1,1
2007,10,13,49.28928029,-123.13216070000001,18,30,5,1,22
2014,10,14,49.23940198,-123.16664579999998,20,30,1,1,0
2014,7,12,49.2844136,-123.11238090000002,11,6,5,1,1
2004,6,10,49.2329279,-123.16721499999998,23,0,3,1,7
2012,2,10,49.28245092,-123.11826429999999,14,51,4,1,1
2006,5,9,49.24106748,-123.0764085,20,0,1,1,6
2003,6,7,49.27257441,-123.1357534,16,0,5,1,3
2009,1,14,49.28306541,-123.1134853,12,0,2,1,1
2017,2,22,49.28441486,-123.11238290000001,16,41,2,1,1
2009,2,21,49.28861991,-123.1219726,8,51,5,1,1
2003,11,29,49.26288157,-123.054776,20,30,5,1,5
2015,2,7,49.27568432,-123.063599,20,0,5,1,4
2009,7,17,49.25816372,-123.03698590000002,16,20,4,1,14
2003,8,5,49.28183495,-123.129249,10,0,1,1,22
2008,9,11,49.24063737,-123.0903044,14,0,3,1,6
2012,10,18,49.233722,-123.15496029999998,13,8,3,1,7
2009,2,14,49.27675269,-123.12489479999999,17,0,5,1,1
2012,2,15,49.28536858,-123.1175726,2,0,2,1,1
2015,3,7,49.27653814,-123.115575,21,30,5,1,1
2017,1,7,49.28306541,-123.1134853,18,0,5,1,1
2015,9,17,49.26274759,-123.09711920000001,20,25,3,1,11
2005,4,9,49.20996189,-123.12455320000001,17,0,5,1,10
2004,3,18,49.25082006,-123.14158020000002,21,30,3,1,16
2003,1,31,49.22257627,-123.0773787,9,0,4,1,21
2013,8,27,49.27732372,-123.1202178,20,0,1,1,1
2017,3,11,49.28252255,-123.1324158,15,0,5,1,22
2010,3,25,49.25816372,-123.03698590000002,23,6,3,1,14
2016,10,14,49.27999812,-123.0805124,3,0,4,1,19
2010,2,24,49.28020601,-123.0661741,12,54,2,1,4
2011,7,19,49.27079591,-123.15095500000001,17,0,1,1,9
2010,1,21,49.26326046,-123.11562590000001,13,50,3,1,3
2007,3,27,49.26898076,-123.20924690000001,14,0,1,1,23
2014,6,29,49.28433268,-123.11243490000001,23,42,6,1,1
2003,11,25,49.28120636,-123.05368519999999,6,0,1,1,5
2015,10,2,49.2844136,-123.11238090000002,16,56,4,1,1
2015,4,5,49.234320399999994,-123.13790049999999,16,0,6,1,16
2003,4,2,49.26393862,-123.15747959999999,22,0,2,1,9
2009,3,20,49.28390674,-123.1167172,15,5,4,1,1
2012,8,5,49.22930883,-123.052494,7,21,6,1,21
2008,2,21,49.28463875,-123.12499820000001,18,0,3,1,22
2017,6,6,49.2852402,-123.1158135,16,3,1,1,1
2006,5,16,49.21151395,-123.0306981,8,50,1,1,8
2006,10,30,49.27741902,-123.10959720000001,22,45,0,1,1
2004,4,13,49.28189804,-123.12073829999999,11,56,1,1,1
2011,9,12,49.26226976,-123.0682098,12,40,0,1,6
2003,2,19,49.26050984,-123.0811646,22,30,2,1,11
2012,3,10,49.21069203,-123.09920890000002,20,31,5,1,20
2004,3,18,49.28333512,-123.1128993,17,0,3,1,1
2007,9,9,49.27915927,-123.1130996,15,0,6,1,1
2011,11,16,49.28276102,-123.11761820000001,21,9,2,1,1
2005,10,5,49.23363677,-123.1546616,14,38,2,1,7
2008,6,21,49.28138184,-123.13500819999999,4,55,5,1,22
2016,9,14,49.23482376,-123.1869769,21,0,2,1,2
2007,1,3,49.28441304,-123.11332479999999,22,30,2,1,1
2003,1,5,49.2918062,-123.1424777,22,0,6,1,22
2016,2,20,49.28827866,-123.12074969999999,6,14,5,1,1
2005,5,14,49.26241797,-123.15675729999998,18,30,5,1,9
2013,10,14,49.27603047,-123.1015811,20,0,0,1,1
2003,12,8,49.25615,-123.1440544,21,0,0,1,16
2017,4,18,49.23235406,-123.0324981,15,37,1,1,14
2007,1,3,49.27723336,-123.1298217,9,0,2,1,1
2007,12,26,49.28149194,-123.12658859999999,15,5,2,1,22
2006,2,19,49.27832452,-123.1281693,12,30,6,1,1
2012,3,18,49.23363677,-123.1546616,10,0,6,1,7
2007,3,24,49.27918339,-123.11723229999998,12,47,5,1,1
2015,5,6,49.26245588,-123.08526499999999,10,0,2,1,11
2005,2,14,49.28127493,-123.1089896,19,15,0,1,1
2015,6,5,49.27668386,-123.0921648,22,0,4,1,19
2012,6,22,49.20597861,-123.05,13,0,4,1,8
2007,2,2,49.28534531,-123.1260831,15,48,4,1,22
2013,9,7,49.31225697,-123.14302959999999,15,9,5,1,18
2011,12,22,49.28042249,-123.11915990000001,18,30,3,1,1
2005,2,25,49.21715553,-123.1291192,23,0,4,1,10
2016,6,15,49.2844136,-123.11238090000002,16,13,2,1,1
2012,3,25,49.25406721,-123.0464378,0,0,6,1,14
2017,4,3,49.28189038,-123.08237450000001,8,24,0,1,19
2007,1,1,49.25735322,-123.09344840000001,0,0,0,1,11
2006,11,22,49.27939874,-123.06886340000001,15,0,2,1,4
2011,10,10,49.27870142,-123.12176969999999,11,27,0,1,1
2004,8,28,49.27905925,-123.04402730000001,14,0,5,1,5
2009,12,30,49.23829121,-123.1554476,17,21,2,1,0
2004,11,6,49.26162708,-123.1367373,14,0,5,1,3
2003,6,12,49.26707528,-123.1432132,20,30,3,1,3
2010,6,17,49.25644551,-123.1881547,15,0,3,1,2
2006,7,24,49.28167286,-123.12128600000001,16,50,0,1,1
2007,5,12,49.22923662,-123.09223270000001,16,0,5,1,20
2004,11,6,49.26336282,-123.12202179999998,13,30,5,1,3
2013,6,18,49.28202251,-123.12093109999999,18,0,1,1,1
2006,1,1,49.26211616,-123.15763559999999,2,0,6,1,9
2004,8,5,49.28292786,-123.106794,19,30,3,1,1
2004,8,29,49.28484175,-123.0611358,1,0,6,1,4
2004,7,18,49.27811997,-123.12464059999999,0,0,6,1,1
2003,11,15,49.21883689,-123.07541859999999,12,0,5,1,21
2014,7,28,49.23556079,-123.1595991,13,21,0,1,0
2014,7,1,49.2735077,-123.1465518,19,0,1,1,9
2004,8,27,49.28276102,-123.11761820000001,11,48,4,1,1
2016,7,22,49.23592653,-123.0287216,16,0,4,1,14
2007,1,19,49.20843376,-123.14047479999999,2,31,4,1,10
2005,1,13,49.26178825,-123.145949,18,0,3,1,9
2017,5,5,49.26384259,-123.21518229999998,1,52,4,1,23
2015,7,8,49.21069203,-123.09920890000002,22,36,2,1,20
2015,8,11,49.21228195,-123.1071595,14,19,1,1,10
2008,10,25,49.26481928,-123.114682,19,51,5,1,11
2009,7,6,49.2109714,-123.12884059999999,20,30,0,1,10
2015,7,9,49.28694358,-123.1133975,7,30,3,1,1
2005,8,8,49.22804303,-123.07299440000001,0,45,0,1,21
2016,10,31,49.26412846,-123.11494499999999,21,5,0,1,3
2004,6,13,49.28560548,-123.12630449999999,13,0,6,1,22
2011,3,15,49.28433268,-123.11243490000001,12,15,1,1,1
2003,3,10,49.28181584,-123.11056310000001,8,30,0,1,1
2016,9,15,49.27967184,-123.1202885,9,0,3,1,1
2012,1,20,49.28011311,-123.08727569999999,6,16,4,1,19
2006,9,3,49.28139486,-123.1196866,15,9,6,1,1
2005,6,12,49.27332167,-123.12954429999999,19,0,6,1,1
2004,1,27,49.21998296,-123.1040377,0,0,1,1,20
2009,3,25,49.28276102,-123.11761820000001,18,14,2,1,1
2014,3,14,49.26226976,-123.0682098,11,20,4,1,6
2015,3,9,49.26410349,-123.05806100000001,12,34,0,1,4
2003,12,20,49.27832452,-123.1281693,13,0,5,1,1
2012,7,31,49.28756407,-123.1259018,10,0,1,1,1
2005,5,15,49.25795944,-123.13499840000001,2,0,6,1,3
2006,4,1,49.21560044,-123.0909618,18,45,5,1,20
2008,7,8,49.22544896,-123.0336638,18,0,1,1,8
2005,2,9,49.28580837,-123.139481,15,45,2,1,22
2012,8,1,49.24320828,-123.1705543,21,30,2,1,2
2006,12,17,49.27348986,-123.123737,0,30,6,1,1
2009,9,2,49.26959768,-123.0760202,23,8,2,1,4
2014,12,29,49.28349771,-123.1225584,13,33,0,1,22
2011,5,6,49.27186592,-123.13508759999999,19,20,4,1,3
2012,1,3,49.27760585,-123.12740430000001,12,0,1,1,1
2015,1,30,49.27133936,-123.14021129999999,19,0,4,1,3
2011,9,8,49.26953643,-123.03381159999999,18,30,3,1,5
2014,10,19,49.27154856,-123.10466409999998,17,3,6,1,11
2017,1,5,49.28494099,-123.1153983,9,18,3,1,1
2006,12,11,49.20679677,-123.04417649999999,19,30,0,1,8
2013,1,6,49.28079989,-123.1091805,19,0,6,1,1
2008,5,20,49.27490661,-123.069797,17,30,1,1,4
2009,6,4,49.2605901,-123.12323570000001,8,30,3,1,3
2013,5,18,49.2776056,-123.10200420000001,23,0,5,1,1
2008,9,29,49.28126984,-123.0973644,12,17,0,1,19
2006,8,22,49.27792183,-123.12692620000001,21,0,1,1,1
2006,4,4,49.25418876,-123.0779705,12,0,1,1,6
2011,3,26,49.26297351,-123.1938695,23,0,5,1,23
2009,9,19,49.27160996,-123.0933736,18,0,5,1,19
2011,3,17,49.2480523,-123.11920490000001,23,0,3,1,17
2005,9,17,49.28233019,-123.10376880000001,2,0,5,1,1
2008,4,11,49.27224316,-123.1596476,0,0,4,1,9
2009,7,14,49.28905059,-123.13903130000001,13,38,1,1,22
2016,2,24,49.28217849,-123.1244061,8,0,2,1,1
2017,3,14,49.23030621,-123.0637787,20,0,1,1,21
2009,6,15,49.29577524,-123.14985619999999,14,0,0,1,18
2012,4,13,49.20792314,-123.0295996,23,0,4,1,8
2014,9,21,49.26156844,-123.0952409,5,0,6,1,11
2004,3,10,49.27303307,-123.0337003,20,0,2,1,5
2015,10,28,49.27939104,-123.09700649999999,18,21,2,1,19
2003,4,16,49.22636526,-123.06576609999999,16,52,2,1,21
2007,10,13,49.23622481,-123.04753740000001,2,0,5,1,14
2015,11,13,49.26722754,-123.1858117,10,31,4,1,23
2008,5,3,49.28717282,-123.11499429999999,19,28,5,1,1
2005,3,22,49.26923638,-123.17014240000002,18,30,1,1,9
2004,12,1,49.28478848,-123.12293670000001,3,0,2,1,22
2004,3,15,49.28156094,-123.1100663,8,0,0,1,1
2003,10,15,49.2695224,-123.11533290000001,17,0,2,1,3
2007,12,22,49.2844136,-123.11238090000002,15,58,5,1,1
2017,5,31,49.2719145,-123.13501229999999,17,0,2,1,3
2005,8,13,49.27635587,-123.1027503,22,0,5,1,1
2004,1,11,49.27066873,-123.1005243,18,30,6,1,19
2013,12,24,49.26976759,-123.14697340000002,0,0,1,1,9
2006,1,10,49.28900984,-123.1379808,18,30,1,1,22
2006,7,15,49.31227214,-123.14298400000001,17,5,5,1,18
2008,4,14,49.28155468,-123.1196217,15,16,0,1,1
2007,8,28,49.26339488,-123.12894209999999,19,30,1,1,3
2009,3,15,49.28019478,-123.09169579999998,20,5,6,1,19
2003,10,5,49.273035799999995,-123.146272,20,0,6,1,9
2015,12,8,49.28749173,-123.1204356,20,7,1,1,1
2003,2,12,49.25778955,-123.1684712,3,54,2,1,9
2005,1,2,49.28717282,-123.11499429999999,13,30,6,1,1
2003,12,28,49.28665394,-123.0282919,19,0,6,1,5
2005,6,21,49.21462849,-123.0830929,22,0,1,1,20
2013,4,3,49.2603297,-123.06599890000001,18,0,2,1,6
2012,10,9,49.27994411,-123.11244669999999,14,0,1,1,1
2006,6,6,49.28333512,-123.1128993,1,11,1,1,1
2003,12,20,49.28628033,-123.12734070000002,15,0,5,1,22
2004,11,27,49.24453238,-123.04963670000001,10,0,5,1,14
2015,9,12,49.27957673,-123.10657490000001,5,21,5,1,1
2003,8,1,49.28785162,-123.12975530000001,14,0,4,1,22
2005,10,7,49.27967184,-123.1202885,19,30,4,1,1
2013,12,5,49.27116754,-123.06956840000001,13,20,3,1,4
2003,7,11,49.26196539,-123.05207879999999,16,20,4,1,14
2004,10,9,49.23611228,-123.0366787,19,0,5,1,14
2008,5,20,49.26439604,-123.13447109999998,8,0,1,1,3
2007,9,11,49.25870843,-123.1156328,23,0,1,1,3
2016,9,26,49.28861991,-123.1219726,8,45,0,1,1
2016,12,8,49.28531259,-123.11384579999999,20,0,3,1,1
2009,12,17,49.23463407,-123.1561342,18,29,3,1,0
2003,10,31,49.24470876,-123.0641104,23,0,4,1,6
2008,10,3,49.26673837,-123.0618629,16,41,4,1,4
2011,2,15,49.26418945,-123.11494180000001,11,14,1,1,3
2011,7,6,49.27062984,-123.13605349999999,18,45,2,1,3
2009,3,23,49.28139486,-123.1196866,18,36,0,1,1
2009,11,10,49.28418704,-123.1307395,23,0,1,1,22
2006,6,2,49.2770731,-123.12622549999999,10,38,4,1,1
2004,6,7,49.28245092,-123.11826429999999,14,30,0,1,1
2013,2,8,49.28650014,-123.1319404,0,0,4,1,22
2016,9,2,49.22963895,-123.0906719,12,0,4,1,20
2004,5,25,49.26199296,-123.1030653,13,44,1,1,11
